Source,Source Label,Target,Target Label,Type
1138,CASE OF BRONIOWSKI v. POLAND,468,CASE OF IATRIDIS v. GREECE (ARTICLE 41),Directed
1138,CASE OF BRONIOWSKI v. POLAND,1170,CASE OF HATTON AND OTHERS v. THE UNITED KINGDOM,Directed
1138,CASE OF BRONIOWSKI v. POLAND,247,CASE OF DI MAURO v. ITALY,Directed
1138,CASE OF BRONIOWSKI v. POLAND,712,CASE OF BOTTAZZI v. ITALY,Directed
1138,CASE OF BRONIOWSKI v. POLAND,2269,CASE OF BEYELER v. ITALY,Directed
1138,CASE OF BRONIOWSKI v. POLAND,640,CASE OF ASSANIDZE v. GEORGIA,Directed
2445,CASE OF BRUALLA GÓMEZ DE LA TORRE v. SPAIN,1888,CASE OF TEJEDOR GARCÍA v. SPAIN,Directed
2445,CASE OF BRUALLA GÓMEZ DE LA TORRE v. SPAIN,2196,CASE OF LEVAGES PRESTATIONS SERVICES v. FRANCE,Directed
2445,CASE OF BRUALLA GÓMEZ DE LA TORRE v. SPAIN,1472,CASE OF DELCOURT v. BELGIUM,Directed
2445,CASE OF BRUALLA GÓMEZ DE LA TORRE v. SPAIN,2400,CASE OF CANTONI v. FRANCE,Directed
2445,CASE OF BRUALLA GÓMEZ DE LA TORRE v. SPAIN,623,CASE OF BULUT v. AUSTRIA,Directed
2445,CASE OF BRUALLA GÓMEZ DE LA TORRE v. SPAIN,700,CASE OF BRITISH-AMERICAN TOBACCO COMPANY LTD v. THE NETHERLANDS,Directed
866,CASE OF BRUMARESCU v. ROMANIA (ARTICLE 41),1133,CASE OF PAPAMICHALOPOULOS AND OTHERS v. GREECE,Directed
2183,CASE OF BRUNCRONA v. FINLAND,1332,CASE OF THE FORMER KING OF GREECE AND OTHERS v. GREECE,Directed
2183,CASE OF BRUNCRONA v. FINLAND,2385,CASE OF PAPACHELAS v. GREECE,Directed
2183,CASE OF BRUNCRONA v. FINLAND,1901,CASE OF MALAMA v. GREECE,Directed
2183,CASE OF BRUNCRONA v. FINLAND,2257,CASE OF LUKANOV v. BULGARIA,Directed
2183,CASE OF BRUNCRONA v. FINLAND,1309,CASE OF KOPECKÝ v. SLOVAKIA,Directed
2183,CASE OF BRUNCRONA v. FINLAND,1778,CASE OF JOKELA v. FINLAND,Directed
2183,CASE OF BRUNCRONA v. FINLAND,1398,CASE OF HÅKANSSON AND STURESSON v. SWEDEN,Directed
2183,CASE OF BRUNCRONA v. FINLAND,2354,CASE OF FREDIN v. SWEDEN (No. 1),Directed
2183,CASE OF BRUNCRONA v. FINLAND,413,CASE OF CARBONARA AND VENTURA v. ITALY,Directed
2183,CASE OF BRUNCRONA v. FINLAND,1138,CASE OF BRONIOWSKI v. POLAND,Directed
2183,CASE OF BRUNCRONA v. FINLAND,2269,CASE OF BEYELER v. ITALY,Directed
525,CASE OF BRYAN v. THE UNITED KINGDOM,1027,CASE OF ZUMTOBEL v. AUSTRIA,Directed
525,CASE OF BRYAN v. THE UNITED KINGDOM,1254,CASE OF ZANDER v. SWEDEN,Directed
525,CASE OF BRYAN v. THE UNITED KINGDOM,474,CASE OF OBERMEIER v. AUSTRIA,Directed
525,CASE OF BRYAN v. THE UNITED KINGDOM,859,CASE OF LANGBORGER v. SWEDEN,Directed
525,CASE OF BRYAN v. THE UNITED KINGDOM,695,CASE OF ALBERT AND LE COMPTE v. BELGIUM,Directed
847,CASE OF BUCKLAND v. THE UNITED KINGDOM,1893,CASE OF PAULIC v. CROATIA,Directed
847,CASE OF BUCKLAND v. THE UNITED KINGDOM,1359,CASE OF McCANN v. THE UNITED KINGDOM,Directed
847,CASE OF BUCKLAND v. THE UNITED KINGDOM,863,CASE OF KAY AND OTHERS v. THE UNITED KINGDOM,Directed
847,CASE OF BUCKLAND v. THE UNITED KINGDOM,723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,Directed
847,CASE OF BUCKLAND v. THE UNITED KINGDOM,1616,CASE OF HUTTEN-CZAPSKA v. POLAND,Directed
847,CASE OF BUCKLAND v. THE UNITED KINGDOM,1143,CASE OF CONNORS v. THE UNITED KINGDOM,Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,395,CASE OF SPORRONG AND LÖNNROTH v. SWEDEN (ARTICLE 50),Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,743,CASE OF POISS v. AUSTRIA (ARTICLE 50),Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,377,CASE OF PHILIS v. GREECE,Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,1811,CASE OF McMICHAEL v. THE UNITED KINGDOM,Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,386,CASE OF MIAILHE v. FRANCE (No. 1),Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,2051,CASE OF LEANDER v. SWEDEN,Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,2077,CASE OF KLASS AND OTHERS v. GERMANY,Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,11,CASE OF GILLOW v. THE UNITED KINGDOM (ARTICLE 50),Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,56,CASE OF ERKNER AND HOFAUER v. AUSTRIA (ARTICLE 50),Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,525,CASE OF BRYAN v. THE UNITED KINGDOM,Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,1060,CASE OF BELLET v. FRANCE,Directed
2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,1100,CASE OF ALLAN JACOBSSON v. SWEDEN (No. 1),Directed
2056,CASE OF BULDAN v. TURKEY,880,CASE OF ÇAKICI v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,860,CASE OF YAŞA v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,2191,CASE OF VELIKOVA v. BULGARIA,Directed
2056,CASE OF BULDAN v. TURKEY,1986,CASE OF ULKU EKINCI v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,219,CASE OF TEPE v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,1300,CASE OF TANRIKULU v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,981,CASE OF SEMSI ONEN v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,2348,CASE OF RIBITSCH v. AUSTRIA,Directed
2056,CASE OF BULDAN v. TURKEY,1942,CASE OF OZGUR GUNDEM v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,2532,CASE OF ORHAN v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,1667,CASE OF McKERR v. THE UNITED KINGDOM,Directed
2056,CASE OF BULDAN v. TURKEY,382,CASE OF McCANN AND OTHERS v. THE UNITED KINGDOM,Directed
2056,CASE OF BULDAN v. TURKEY,112,CASE OF MAHMUT KAYA v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,1867,CASE OF KLAAS v. GERMANY,Directed
2056,CASE OF BULDAN v. TURKEY,1994,CASE OF KAYA v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,495,CASE OF IRELAND v. THE UNITED KINGDOM,Directed
2056,CASE OF BULDAN v. TURKEY,2177,CASE OF BOYLE AND RICE v. THE UNITED KINGDOM,Directed
2056,CASE OF BULDAN v. TURKEY,426,CASE OF AYDIN v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,1518,CASE OF AVSAR v. TURKEY,Directed
2056,CASE OF BULDAN v. TURKEY,2157,CASE OF AKSOY v. TURKEY,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,224,CASE OF WILLIS v. THE UNITED KINGDOM,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,1958,CASE OF WALKER v. THE UNITED KINGDOM,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,270,CASE OF STEC AND OTHERS v. THE UNITED KINGDOM,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,2256,CASE OF PEARSON v. THE UNITED KINGDOM,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,505,CASE OF OPEN DOOR AND DUBLIN WELL WOMAN v. IRELAND,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,1849,CASE OF NORRIS v. IRELAND,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,893,CASE OF MAZUREK v. FRANCE,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,564,CASE OF MARCKX v. BELGIUM,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,2077,CASE OF KLASS AND OTHERS v. GERMANY,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,2171,CASE OF KARNER v. AUSTRIA,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,495,CASE OF IRELAND v. THE UNITED KINGDOM,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,1461,CASE OF INZE v. AUSTRIA,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,528,"CASE OF HOBBS, RICHARD, WALSH AND GEEN v. THE UNITED KINGDOM",Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,145,CASE OF ECKLE v. GERMANY (ARTICLE 50),Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,587,CASE OF DODDS v. THE UNITED KINGDOM,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,314,CASE OF D.H. AND OTHERS v. THE CZECH REPUBLIC,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,2467,CASE OF CAMPBELL AND COSANS v. THE UNITED KINGDOM (ARTICLE 50),Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,1895,CASE OF BOWMAN v. THE UNITED KINGDOM,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,1720,CASE OF B. AND L. v. THE UNITED KINGDOM,Directed
275,CASE OF BURDEN v. THE UNITED KINGDOM,1124,CASE OF AKDİVAR AND OTHERS v. TURKEY (ARTICLE 50),Directed
1157,CASE OF BURDOV v. RUSSIA,1763,CASE OF STRAN GREEK REFINERIES AND STRATIS ANDREADIS v. GREECE,Directed
1157,CASE OF BURDOV v. RUSSIA,884,CASE OF IMMOBILIARE SAFFI v. ITALY,Directed
1157,CASE OF BURDOV v. RUSSIA,1635,CASE OF HORNSBY v. GREECE (ARTICLE 50),Directed
1157,CASE OF BURDOV v. RUSSIA,1993,CASE OF DALBAN v. ROMANIA,Directed
1157,CASE OF BURDOV v. RUSSIA,576,CASE OF AMUUR v. FRANCE,Directed
1157,CASE OF BURDOV v. RUSSIA,1724,CASE OF AMBRUOSI v. ITALY,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),950,CASE OF XENIDES-ARESTIS v. TURKEY,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),2521,CASE OF WASSERMAN v. RUSSIA (No. 2),Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),890,CASE OF VOLKOVA v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1853,CASE OF VASILOPOULOU v. GREECE,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),803,CASE OF SHVEDOV v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1716,CASE OF SHESTOPALOVA AND OTHERS v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),725,CASE OF SHAPOVALOVA v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1400,CASE OF SCOZZARI AND GIUNTA v. ITALY,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),747,CASE OF SCORDINO v. ITALY (No. 1),Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),138,CASE OF S. AND MARPER v. THE UNITED KINGDOM,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),2179,CASE OF RYABYKH v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1738,CASE OF RAYLYAN v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1729,CASE OF PRIDATCHENKO AND OTHERS v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),547,CASE OF POZNAKHIRINA v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),2380,CASE OF PLOTNIKOVY v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),225,CASE OF PETRUSHKO v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1233,CASE OF MOROKO v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1394,CASE OF METAXAS v. GREECE,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1440,CASE OF LUKENDA v. SLOVENIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),144,CASE OF LOSITSKIY v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),2200,CASE OF KUKALO v. RUSSIA (NO. 2),Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1759,CASE OF KUKALO v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),331,CASE OF KUDLA v. POLAND,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1830,CASE OF KOSMIDIS AND KOSMIDOU v. GREECE,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1552,CASE OF JASIUNIENE v. LITHUANIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1775,CASE OF ISAKOV v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1616,CASE OF HUTTEN-CZAPSKA v. POLAND,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1635,CASE OF HORNSBY v. GREECE (ARTICLE 50),Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),435,CASE OF GAYVORONSKIY v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),7,CASE OF FRYDLENDER v. FRANCE,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1385,CASE OF COMINGERSOLL S.A. v. PORTUGAL,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),2043,CASE OF COCCHIARELLA v. ITALY,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),201,CASE OF CHRISTINE GOODWIN v. THE UNITED KINGDOM,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1157,CASE OF BURDOV v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1138,CASE OF BRONIOWSKI v. POLAND,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),712,CASE OF BOTTAZZI v. ITALY,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),2124,CASE OF BOBROVA  v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),2330,CASE OF AKKUŞ v. TURKEY,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),923,CASE OF AKASHEV v. RUSSIA,Directed
1549,CASE OF BURDOV v. RUSSIA (No. 2),1000,CASE OF AKA v. TURKEY,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1303,CASE OF ZILIBERBERG v. MOLDOVA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1399,CASE OF YAKOVLEV v. RUSSIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1431,CASE OF VOGGENREITER v. GERMANY [Extracts],Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,2116,CASE OF VILHO ESKELINEN AND OTHERS v. FINLAND,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1044,CASE OF SVENCIONIENE v. LITHUANIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,200,CASE OF STEEL AND MORRIS v. THE UNITED KINGDOM,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,2436,CASE OF SOLOVYEVY v. RUSSIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1636,CASE OF SHAPOVALOV v. UKRAINE,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1618,CASE OF SCOPPOLA v. ITALY (No. 2),Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,784,CASE OF PERİHAN AND MEZOPOTAMYA BASIN YAYIN A.Ş. v. TURKEY,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1780,CASE OF PATSURIA v. GEORGIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,54,CASE OF NIKOGHOSYAN AND MELKONYAN v. ARMENIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1739,CASE OF LUNDEVALL v. SWEDEN,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,2276,CASE OF LEELA FORDERKREIS E.V. AND OTHERS v. GERMANY,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1309,CASE OF KOPECKÝ v. SLOVAKIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,2478,CASE OF KOLEGOVY v. RUSSIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,823,CASE OF KARPENKO v. RUSSIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1543,CASE OF K.M.C. v. HUNGARY,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1670,CASE OF GUSAK v. RUSSIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1602,CASE OF GROSHEV v. RUSSIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,439,CASE OF FAZLIYSKI v. BULGARIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1790,CASE OF CUDAK v. LITHUANIA,Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,1791,CASE OF BOCHAN v. UKRAINE (No. 2),Directed
427,CASE OF BUTERLEVIČIŪTĖ v. LITHUANIA,253,CASE OF ARTYOMOV v. RUSSIA,Directed
500,CASE OF BĂLȘAN v. ROMANIA,1792,CASE OF ĐORĐEVIĆ v. CROATIA,Directed
500,CASE OF BĂLȘAN v. ROMANIA,1304,CASE OF VALIULIENĖ v. LITHUANIA,Directed
500,CASE OF BĂLȘAN v. ROMANIA,1963,CASE OF T.M. AND C.M. v. THE REPUBLIC OF MOLDOVA,Directed
500,CASE OF BĂLȘAN v. ROMANIA,583,CASE OF SÖDERMAN v. SWEDEN,Directed
500,CASE OF BĂLȘAN v. ROMANIA,1736,CASE OF SAVITSKYY v. UKRAINE,Directed
500,CASE OF BĂLȘAN v. ROMANIA,2082,CASE OF OPUZ v. TURKEY,Directed
500,CASE OF BĂLȘAN v. ROMANIA,1077,CASE OF MILENA FELICIA DUMITRESCU v. ROMANIA,Directed
500,CASE OF BĂLȘAN v. ROMANIA,2122,CASE OF M.G. v. TURKEY,Directed
500,CASE OF BĂLȘAN v. ROMANIA,1209,CASE OF M. AND M. v. CROATIA,Directed
500,CASE OF BĂLȘAN v. ROMANIA,375,CASE OF GUERRA AND OTHERS v. ITALY,Directed
500,CASE OF BĂLȘAN v. ROMANIA,685,CASE OF E.M. v. ROMANIA,Directed
500,CASE OF BĂLȘAN v. ROMANIA,1967,CASE OF B. v. THE REPUBLIC OF MOLDOVA,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,1363,CASE OF ÜNER v. THE NETHERLANDS,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,1090,CASE OF STEEL AND OTHERS v. THE UNITED KINGDOM,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,1430,CASE OF SMITH AND GRADY v. THE UNITED KINGDOM (ARTICLE 41),Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,2036,CASE OF PEEV v. BULGARIA,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,1190,CASE OF PECK v. THE UNITED KINGDOM,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,396,CASE OF P.G. AND J.H. v. THE UNITED KINGDOM,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,502,CASE OF MUSA AND OTHERS v. BULGARIA,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,929,CASE OF MALONE v. THE UNITED KINGDOM (ARTICLE 50),Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,1507,CASE OF LUPSA v. ROMANIA,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,469,CASE OF KAYA v. ROMANIA,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,1170,CASE OF HATTON AND OTHERS v. THE UNITED KINGDOM,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,308,CASE OF HASHMAN AND HARRUP v. THE UNITED KINGDOM,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,1271,CASE OF CHAHAL v. THE UNITED KINGDOM,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,470,CASE OF BOLAT v. RUSSIA,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,638,CASE OF BERREHAB v. THE NETHERLANDS,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,1857,CASE OF BASHIR AND OTHERS v. BULGARIA,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,40,CASE OF ASSOCIATION FOR EUROPEAN INTEGRATION AND HUMAN RIGHTS AND EKIMDZHIEV v. BULGARIA,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,576,CASE OF AMUUR v. FRANCE,Directed
922,CASE OF C.G. AND OTHERS v. BULGARIA,2535,CASE OF AL-NASHIF v. BULGARIA,Directed
2375,CASE OF CACAN v. TURKEY,1793,CASE OF YÖYLER v. TURKEY,Directed
2375,CASE OF CACAN v. TURKEY,1693,CASE OF PARDO v. FRANCE (REVISION – MERITS),Directed
2375,CASE OF CACAN v. TURKEY,404,CASE OF MATYAR v. TURKEY,Directed
2375,CASE OF CACAN v. TURKEY,1994,CASE OF KAYA v. TURKEY,Directed
2375,CASE OF CACAN v. TURKEY,2291,CASE OF DULAŞ v. TURKEY,Directed
2375,CASE OF CACAN v. TURKEY,2072,CASE OF CYPRUS v. TURKEY,Directed
2375,CASE OF CACAN v. TURKEY,2177,CASE OF BOYLE AND RICE v. THE UNITED KINGDOM,Directed
2375,CASE OF CACAN v. TURKEY,2157,CASE OF AKSOY v. TURKEY,Directed
1544,CASE OF CAMPBELL v. THE UNITED KINGDOM,2422,CASE OF THE SUNDAY TIMES v. THE UNITED KINGDOM (No. 2),Directed
1544,CASE OF CAMPBELL v. THE UNITED KINGDOM,1701,CASE OF SILVER AND OTHERS v. THE UNITED KINGDOM (ARTICLE 50),Directed
1544,CASE OF CAMPBELL v. THE UNITED KINGDOM,1112,CASE OF S. v. SWITZERLAND,Directed
1544,CASE OF CAMPBELL v. THE UNITED KINGDOM,39,CASE OF KRUSLIN v. FRANCE,Directed
1544,CASE OF CAMPBELL v. THE UNITED KINGDOM,2374,"CASE OF FOX, CAMPBELL AND HARTLEY v. THE UNITED KINGDOM (ARTICLE 50)",Directed
1544,CASE OF CAMPBELL v. THE UNITED KINGDOM,1094,CASE OF EKBATANI v. SWEDEN,Directed
1544,CASE OF CAMPBELL v. THE UNITED KINGDOM,1480,CASE OF CAMPBELL AND FELL v. THE UNITED KINGDOM,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,2470,CASE OF ZWIAZEK NAUCZYCIELSTWA POLSKIEGO v. POLAND,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,2114,CASE OF WAITE AND KENNEDY v. GERMANY,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,1135,CASE OF TRE TRAKTÖRER AKTIEBOLAG v. SWEDEN,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,596,CASE OF TERRA WONINGEN B.V. v. THE NETHERLANDS,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,858,CASE OF STANKOV AND THE UNITED MACEDONIAN ORGANISATION ILINDEN v. BULGARIA,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,664,CASE OF STANFORD v. THE UNITED KINGDOM,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,196,CASE OF SOVTRANSAVTO HOLDING v. UKRAINE,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,1010,CASE OF PUDAS v. SWEDEN,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,1320,CASE OF PRINCE HANS-ADAM II OF LIECHTENSTEIN v. GERMANY,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,377,CASE OF PHILIS v. GREECE,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,2314,CASE OF PELLEGRINI v. ITALY,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,474,CASE OF OBERMEIER v. AUSTRIA,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,1811,CASE OF McMICHAEL v. THE UNITED KINGDOM,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,736,CASE OF MATTHEWS v. THE UNITED KINGDOM,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,929,CASE OF MALONE v. THE UNITED KINGDOM (ARTICLE 50),Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,2174,CASE OF LUORDO v. ITALY,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,859,CASE OF LANGBORGER v. SWEDEN,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,2171,CASE OF KARNER v. AUSTRIA,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,1778,CASE OF JOKELA v. FINLAND,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,468,CASE OF IATRIDIS v. GREECE (ARTICLE 41),Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,55,CASE OF I.D. v. BULGARIA,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,996,CASE OF HENTRICH v. FRANCE (INTERPRETATION),Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,2041,CASE OF HASAN AND CHAUSH v. BULGARIA,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,841,CASE OF H.L. v. THE UNITED KINGDOM,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,2354,CASE OF FREDIN v. SWEDEN (No. 1),Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,2502,CASE OF CREDIT AND INDUSTRIAL BANK v. THE CZECH REPUBLIC,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,1553,CASE OF CHEVROL v. FRANCE,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,1850,CASE OF CETERONI v. ITALY,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,525,CASE OF BRYAN v. THE UNITED KINGDOM,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,700,CASE OF BRITISH-AMERICAN TOBACCO COMPANY LTD v. THE NETHERLANDS,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,1336,CASE OF BOSPHORUS HAVA YOLLARI TURİZM VE TİCARET ANONİM ŞİRKETİ v. IRELAND,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,2419,CASE OF BEER AND REGAN v. GERMANY,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,1619,CASE OF BASSANI v. ITALY,Directed
129,CASE OF CAPITAL BANK AD v. BULGARIA,2535,CASE OF AL-NASHIF v. BULGARIA,Directed
